Date,Weekday,Unit,MedicationType,Drug,IsRestockDay,StockLevel,Shortage,Delivered,Returned,DaysSupply,AvgTimeInStorage_days,WorkloadMin,PickAccuracy_pct,ErrorRate_per100,InventoryAdjustment_pct
2026-03-27,Friday,Geriatrics,Neurology/Psych,XANAX 0.25MG,Yes,69,No,30,4,3,6.9,48,99.5,2.1,2.9
2026-03-27,Friday,Geriatrics,Gastro/Digestive,NEXIAM 20MG,Yes,35,No,67,9,3,6.7,39,92.1,1.7,4.8
2026-03-27,Friday,Geriatrics,Perfusions/IV,NACL 0.9% 250ML,Yes,70,Yes,27,2,3,5.7,51,97.3,2.4,3.1
2026-03-27,Friday,Pneumology,Antibiotics,AMOXICLAV SZ 875/125,Yes,63,No,53,11,3,2.9,57,93.5,1.2,4.7
2026-03-27,Friday,Pneumology,Analgesics,TRADONAL ODIS 50MG,Yes,69,No,28,4,3,1.1,48,99.7,1.8,0.8
2026-03-27,Friday,Pneumology,Cardiovascular,CORDARONE 150MG,Yes,51,No,21,5,3,3.4,37,98.2,1.9,2.8
2026-03-27,Friday,Pneumology,Anticoagulants,CLEXANE 40MG,Yes,42,No,39,9,3,4.1,51,100,1.1,0.9
2026-03-27,Friday,Pneumology,Diuretics,KALIUM RETARD 600MG,Yes,54,No,27,2,3,3.3,41,95.8,0,2.1
2026-03-27,Friday,Pneumology,Respiratory,ATROVENT 0.25MG,Yes,99,No,34,6,3,3.9,44,100,2.5,5.5
2026-03-27,Friday,Pneumology,Antidiabetics,EZETIMIBE EG 10MG,Yes,21,No,9,2,3,3.0,51,99.7,2.9,2.1
2026-03-27,Friday,Pneumology,Perfusions/IV,NACL 0.9% 500ML,Yes,55,No,33,7,3,2.8,51,98.8,1.7,2.9
2026-03-27,Friday,Gastro,Analgesics,MORPHINE HCL 10MG,Yes,100,No,46,8,3,1.3,31,98.1,0.6,1.9
2026-03-27,Friday,Gastro,Anticoagulants,CLEXANE 80MG,Yes,77,No,20,2,3,2.6,43,99.8,0.7,4.4
2026-03-27,Friday,Gastro,Diuretics,LASIX 20MG,Yes,39,No,31,4,3,0.5,42,99.0,1.8,3.3
2026-03-27,Friday,Gastro,Respiratory,OXYGENE MEDICAL S05,Yes,79,No,37,4,3,3.5,38,98.4,2.3,5.8
2026-03-27,Friday,Gastro,Gastro/Digestive,NEXIAM 20MG,Yes,52,No,44,5,3,0.5,39,93.2,1.3,2.8
2026-03-27,Friday,Gastro,Perfusions/IV,NACL 0.9% 500ML,Yes,54,No,63,18,3,0.9,28,99.3,1.7,6.3
2026-03-30,Monday,Cardiology,Antibiotics,AMOXICLAV SZ 875/125,Yes,68,No,40,5,3,2.9,62,99.5,2.3,3.6
2026-03-30,Monday,Cardiology,Cardiovascular,BISOPROLOL VI 5MG,Yes,61,No,46,11,3,6.1,70,99.8,3.0,5.2
2026-03-30,Monday,Cardiology,Anticoagulants,CLEXANE 80MG,Yes,56,Yes,79,22,3,3.0,61,97.2,1.7,1.0
2026-03-30,Monday,Cardiology,Diuretics,BURINEX 1MG,Yes,70,No,74,20,3,2.0,58,96.7,0,2.8
2026-03-30,Monday,Cardiology,Antidiabetics,JARDIANCE 10MG,Yes,76,No,22,2,3,2.2,75,96.3,3.0,3.3
2026-03-30,Monday,Cardiology,Neurology/Psych,SEDISTRESS 200MG,Yes,100,No,25,6,3,4.1,57,98.3,1.7,5.8
2026-03-30,Monday,Surgery,Antibiotics,AMOXICLAV SZ 875/125,Yes,65,No,58,25,3,0.5,82,100,0,3.0
2026-03-30,Monday,Surgery,Analgesics,TARADYL 10MG,Yes,80,No,12,5,3,1.1,92,97.4,2.2,7.1
2026-03-30,Monday,Surgery,Cardiovascular,ENTRESTO 49MG,Yes,49,No,10,2,3,0.8,81,95.9,2.5,0.5
2026-03-30,Monday,Surgery,Anticoagulants,SINTROM 1MG,Yes,66,No,30,13,3,0.8,77,91.7,0.5,4.3
2026-03-30,Monday,Surgery,Gastro/Digestive,MOVICOL SACHET,Yes,63,No,6,1,3,0.9,68,99.9,2.6,0.8
2026-03-30,Monday,Surgery,Perfusions/IV,GLUCOSE 5% 250ML,Yes,72,No,56,8,3,2.9,63,98.4,0.4,4.1
2026-03-30,Monday,Orthopaedics,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,70,No,35,8,3,2.3,53,97.1,3.3,3.2
2026-03-30,Monday,Orthopaedics,Analgesics,TRADONAL ODIS 50MG,Yes,59,No,59,10,3,2.6,61,97.8,2.1,0.4
2026-03-30,Monday,Orthopaedics,Cardiovascular,CORDARONE 150MG,Yes,62,No,12,1,3,4.9,64,94.5,2.4,3.1
2026-03-30,Monday,Orthopaedics,Anticoagulants,CLEXANE 60MG,Yes,72,No,32,8,3,4.6,66,97.5,2.0,3.0
2026-03-30,Monday,Orthopaedics,Diuretics,HYGROTON 50MG,Yes,59,No,31,4,3,3.2,46,94.7,1.5,3.2
2026-03-30,Monday,Orthopaedics,Neurology/Psych,LORAZEPAM EG 1MG,Yes,80,No,34,8,3,3.4,55,98.9,2.2,4.5
2026-03-30,Monday,Orthopaedics,Gastro/Digestive,BUSCOPAN 10MG,Yes,60,No,29,6,3,5.4,69,99.7,1.9,0.5
2026-03-30,Monday,Oncology,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,2,Yes,37,6,3,6.0,65,96.6,1.7,1.6
2026-03-30,Monday,Oncology,Analgesics,IBUPROFEN EG 600MG,Yes,15,No,52,6,3,3.0,58,97.6,2.1,5.4
2026-03-30,Monday,Oncology,Anticoagulants,SINTROM 1MG,Yes,71,No,9,1,3,2.4,63,95.2,2.0,0.4
2026-03-30,Monday,Oncology,Antidiabetics,METFORMINE VI 850MG,Yes,48,Yes,43,6,3,3.1,62,97.3,3.0,1.2
2026-03-30,Monday,Oncology,Neurology/Psych,XANAX 0.25MG,Yes,34,No,30,4,3,2.6,54,97.0,2.7,1.3
2026-03-30,Monday,Oncology,Gastro/Digestive,PANTOMED 40MG,Yes,50,No,23,4,3,1.7,62,98.9,2.6,1.4
2026-03-30,Monday,Psychiatry,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,73,No,23,1,7,8.9,31,98.5,1.7,0
2026-03-30,Monday,Psychiatry,Cardiovascular,CEDOCARD 10MG,Yes,49,No,17,1,7,8.3,30,97.2,2.3,0.2
2026-03-30,Monday,Psychiatry,Diuretics,KALIUM RETARD 600MG,Yes,82,No,37,3,7,5.7,29,98.3,1.6,4.2
2026-03-30,Monday,Psychiatry,Respiratory,PULMICORT 1MG,Yes,68,No,27,2,7,8.6,37,99.4,4.3,2.5
2026-03-30,Monday,Psychiatry,Antidiabetics,FORXIGA 10MG,Yes,73,No,25,2,7,6.8,31,99.2,0.8,2.2
2026-03-30,Monday,Psychiatry,Neurology/Psych,XANAX 0.25MG,Yes,99,No,59,2,7,6.5,37,99.2,2.0,3.4
2026-03-30,Monday,Psychiatry,Gastro/Digestive,NEXIAM 20MG,Yes,73,No,48,2,7,6.4,33,96.2,0,2.5
2026-03-30,Monday,Psychiatry,Perfusions/IV,GLUCOSE 5% 100ML,Yes,48,No,46,2,7,7.9,28,97.2,1.0,6.7
2026-03-30,Monday,Neurology,Antibiotics,CIPROFLOXACINE TV 500,Yes,81,No,23,2,3,4.1,33,98.4,0,4.9
2026-03-30,Monday,Neurology,Analgesics,MORPHINE HCL 10MG,Yes,79,No,32,5,3,5.4,48,98.5,0,3.4
2026-03-30,Monday,Neurology,Cardiovascular,BISOPROLOL VI 5MG,Yes,67,No,60,10,3,5.0,46,94.1,3.5,6.2
2026-03-30,Monday,Neurology,Anticoagulants,PRADAXA 150MG,Yes,73,No,48,5,3,4.5,60,95.4,1.6,0
2026-03-30,Monday,Neurology,Diuretics,SPIRONOLACTONE EG 25MG,Yes,68,Yes,17,1,3,5.0,59,99.7,2.2,4.7
2026-03-30,Monday,Neurology,Antidiabetics,REPAGLINIDE EG 1MG,Yes,77,No,28,5,3,4.5,39,99.8,1.5,4.6
2026-03-30,Monday,Neurology,Neurology/Psych,DIAZEPAM EG 10MG,Yes,71,No,13,1,3,6.4,44,96.7,0.4,2.3
2026-03-30,Monday,Emergency,Antibiotics,CLAMOXYL 1G,Yes,42,Yes,31,11,3,0.5,67,99.7,1.8,2.2
2026-03-30,Monday,Emergency,Analgesics,OXYNORM INSTANT 5MG,Yes,39,No,33,12,3,1.5,101,98.0,2.7,2.4
2026-03-30,Monday,Emergency,Cardiovascular,ENTRESTO 49MG,Yes,44,Yes,20,10,3,1.2,74,96.9,1.9,5.8
2026-03-30,Monday,Emergency,Anticoagulants,PRADAXA 150MG,Yes,77,No,22,10,3,2.3,91,98.2,0.1,3.1
2026-03-30,Monday,Emergency,Respiratory,ACETYLCYSTEINE EG 600MG,Yes,56,No,17,8,3,0.5,92,98.8,1.0,3.2
2026-03-30,Monday,Emergency,Neurology/Psych,HALDOL 2MG/ML,Yes,45,No,30,12,3,1.0,69,96.8,2.3,4.8
2026-03-30,Monday,Emergency,Gastro/Digestive,NEXIAM 20MG,Yes,66,Yes,18,4,3,1.8,86,98.6,0.9,3.4
2026-03-30,Monday,Emergency,Perfusions/IV,GLUCOSE 5% 100ML,Yes,68,No,65,14,3,1.2,94,94.6,3.3,2.2
2026-03-30,Monday,Geriatrics,Antibiotics,CLAMOXYL 1G,Yes,69,No,29,4,3,5.3,40,98.7,2.3,1.4
2026-03-30,Monday,Geriatrics,Analgesics,DAFALGAN 1G,Yes,35,No,44,7,3,6.1,58,97.9,1.2,6.0
2026-03-30,Monday,Geriatrics,Cardiovascular,LIPITOR 40MG,Yes,47,No,98,14,3,6.5,48,99.3,1.4,3.2
2026-03-30,Monday,Geriatrics,Anticoagulants,CLEXANE 40MG,Yes,78,No,20,3,3,5.0,61,100,2.9,0
2026-03-30,Monday,Geriatrics,Diuretics,BURINEX 1MG,Yes,75,No,58,4,3,6.9,43,100,2.7,7.5
2026-03-30,Monday,Geriatrics,Gastro/Digestive,BUSCOPAN 10MG,Yes,73,No,56,9,3,5.9,46,97.9,3.1,3.0
2026-03-30,Monday,Pneumology,Antibiotics,AMOXICLAV SZ 875/125,Yes,35,No,31,7,3,2.5,61,97.2,0.5,1.1
2026-03-30,Monday,Pneumology,Cardiovascular,ENTRESTO 49MG,Yes,48,No,2,0,3,4.3,65,99.0,2.5,2.8
2026-03-30,Monday,Pneumology,Anticoagulants,PRADAXA 150MG,Yes,70,No,45,9,3,1.3,55,98.3,2.3,1.1
2026-03-30,Monday,Pneumology,Respiratory,LYSOMUCIL 10% 300MG,Yes,49,No,86,11,3,1.4,48,100,2.0,0.6
2026-03-30,Monday,Pneumology,Gastro/Digestive,PRIMPERAN 10MG,Yes,64,No,29,3,3,4.9,46,97.7,3.8,6.4
2026-03-30,Monday,Pneumology,Perfusions/IV,PARACETAMOL BBR 1G,Yes,76,No,30,4,3,2.1,52,98.6,0.5,2.7
2026-03-30,Monday,Gastro,Antibiotics,FLUCLOXACILLINE FK 2G,Yes,87,No,35,5,3,2.4,37,97.7,2.3,4.9
2026-03-30,Monday,Gastro,Analgesics,DAFALGAN 1G,Yes,75,No,58,10,3,2.1,44,95.1,0.7,4.9
2026-03-30,Monday,Gastro,Cardiovascular,CEDOCARD 10MG,Yes,64,No,29,6,3,1.0,52,96.6,1.6,1.8
2026-03-30,Monday,Gastro,Diuretics,FUROSEMIDE EG 40MG,Yes,76,No,22,6,3,2.1,38,97.7,1.6,0
2026-03-30,Monday,Gastro,Respiratory,DUOVENT 4ML,Yes,53,No,36,9,3,4.5,27,99.7,3.4,4.5
2026-03-30,Monday,Gastro,Antidiabetics,TOUJEO 300UI,Yes,51,No,46,6,3,2.6,47,99.5,1.6,5.3
2026-03-30,Monday,Gastro,Neurology/Psych,HALDOL 2MG/ML,Yes,74,No,36,8,3,3.6,37,95.4,0,1.4
2026-03-30,Monday,Gastro,Gastro/Digestive,PRIMPERAN 10MG,Yes,42,No,26,3,3,3.0,28,99.1,2.4,3.0
2026-03-30,Monday,Gastro,Perfusions/IV,NACL 0.9% 250ML,Yes,56,No,43,10,3,0.5,50,97.3,1.8,4.2
2026-03-31,Tuesday,Cardiology,Antibiotics,PIPERACILL/TAZOBACT 4G,No,90,No,30,8,2,3.1,43,95.1,1.0,6.5
2026-03-31,Tuesday,Cardiology,Cardiovascular,BISOPROLOL VI 5MG,No,38,No,54,6,2,2.1,54,93.8,1.3,4.7
2026-03-31,Tuesday,Cardiology,Anticoagulants,CLEXANE 80MG,No,73,No,71,15,2,4.7,40,100,2.4,0.4
2026-03-31,Tuesday,Cardiology,Diuretics,KALIUM RETARD 600MG,No,67,No,4,1,2,2.9,47,93.5,2.1,4.0
2026-03-31,Tuesday,Cardiology,Respiratory,LYSOMUCIL 10% 300MG,No,76,No,16,4,2,2.9,40,99.4,3.9,6.8
2026-03-31,Tuesday,Cardiology,Antidiabetics,METFORMINE VI 850MG,No,66,No,16,2,2,3.2,33,98.9,2.4,5.7
2026-03-31,Tuesday,Cardiology,Neurology/Psych,HALDOL 2MG/ML,No,95,No,39,5,2,3.3,34,97.0,2.8,5.6
2026-03-31,Tuesday,Cardiology,Gastro/Digestive,PRIMPERAN 10MG,No,73,No,10,2,2,4.0,41,97.2,0.2,4.6
2026-03-31,Tuesday,Surgery,Antibiotics,CEFAZOLINE VI 1G,No,86,No,48,9,2,1.4,52,97.0,2.5,4.0
2026-03-31,Tuesday,Surgery,Analgesics,TARADYL 10MG,No,29,No,49,15,2,2.9,49,100,2.3,3.3
2026-03-31,Tuesday,Surgery,Anticoagulants,SINTROM 1MG,No,82,No,24,11,2,2.3,47,98.8,3.4,5.4
2026-03-31,Tuesday,Surgery,Respiratory,DUOVENT 4ML,No,47,No,27,9,2,0.5,62,95.5,0.6,1.3
2026-03-31,Tuesday,Surgery,Neurology/Psych,ZOLPIDEM EG 10MG,No,83,Yes,30,13,2,0.5,66,100.0,2.2,2.0
2026-03-31,Tuesday,Surgery,Gastro/Digestive,PRIMPERAN 10MG,No,70,No,35,6,2,1.8,56,96.7,2.0,5.2
2026-03-31,Tuesday,Surgery,Perfusions/IV,GLUCOSE 5% 100ML,No,54,No,43,17,2,3.4,70,98.2,3.7,2.5
2026-03-31,Tuesday,Orthopaedics,Antibiotics,AMOXICLAV SZ 875/125,No,47,No,57,6,2,2.6,46,98.7,3.3,1.6
2026-03-31,Tuesday,Orthopaedics,Analgesics,DAFALGAN 1G,No,46,No,48,8,2,1.8,37,97.3,1.9,2.1
2026-03-31,Tuesday,Orthopaedics,Anticoagulants,ELIQUIS 5MG,No,83,No,56,16,2,3.2,30,96.3,2.2,2.2
2026-03-31,Tuesday,Orthopaedics,Diuretics,LASIX 20MG,No,45,No,15,4,2,3.4,46,100,1.2,1.9
2026-03-31,Tuesday,Orthopaedics,Respiratory,ATROVENT 0.25MG,No,74,No,30,6,2,4.8,44,96.0,0.8,3.5
2026-03-31,Tuesday,Orthopaedics,Antidiabetics,METFORMINE VI 850MG,No,41,No,35,8,2,6.5,48,99.2,0,4.1
2026-03-31,Tuesday,Orthopaedics,Neurology/Psych,DIAZEPAM EG 10MG,No,46,No,2,1,2,1.9,49,97.6,2.1,4.8
2026-03-31,Tuesday,Orthopaedics,Perfusions/IV,GLUCOSE 5% 250ML,No,47,No,24,4,2,2.9,40,97.3,2.9,2.5
2026-03-31,Tuesday,Oncology,Antibiotics,FLUCLOXACILLINE FK 2G,No,51,No,40,3,2,0.9,58,96.5,2.3,3.8
2026-03-31,Tuesday,Oncology,Analgesics,IBUPROFEN EG 600MG,No,34,No,40,3,2,3.2,39,97.8,1.9,5.9
2026-03-31,Tuesday,Oncology,Anticoagulants,SINTROM 1MG,No,73,No,21,2,2,3.0,45,96.3,3.0,6.9
2026-03-31,Tuesday,Oncology,Diuretics,FUROSEMIDE EG 40MG,No,42,No,29,2,2,2.5,39,96.7,2.0,3.6
2026-03-31,Tuesday,Oncology,Respiratory,PULMICORT 1MG,No,48,No,38,4,2,2.1,42,95.2,0.2,4.4
2026-03-31,Tuesday,Oncology,Antidiabetics,TOUJEO 300UI,No,59,No,39,6,2,3.9,36,100,0.8,2.0
2026-03-31,Tuesday,Oncology,Neurology/Psych,XANAX 0.25MG,No,32,No,36,2,2,2.9,57,98.6,1.5,3.4
2026-03-31,Tuesday,Oncology,Gastro/Digestive,ENTEROL 250MG,No,50,No,50,9,2,2.3,48,99.4,1.7,3.2
2026-03-31,Tuesday,Psychiatry,Analgesics,OXYNORM INSTANT 5MG,No,46,No,18,1,7,7.0,31,99.2,1.7,2.8
2026-03-31,Tuesday,Psychiatry,Cardiovascular,ENTRESTO 49MG,No,34,No,51,3,7,9.9,35,93.8,2.8,0.5
2026-03-31,Tuesday,Psychiatry,Antidiabetics,REPAGLINIDE EG 1MG,No,69,No,22,1,7,7.4,29,94.2,2.9,3.9
2026-03-31,Tuesday,Psychiatry,Neurology/Psych,LORAZEPAM EG 1MG,No,54,No,41,1,7,8.2,17,99.4,0.4,3.7
2026-03-31,Tuesday,Psychiatry,Gastro/Digestive,PRIMPERAN 10MG,No,65,No,26,2,7,7.4,16,95.5,2.1,4.0
2026-03-31,Tuesday,Psychiatry,Perfusions/IV,GLUCOSE 5% 250ML,No,51,No,18,1,7,8.1,20,97.4,1.6,2.2
2026-03-31,Tuesday,Neurology,Cardiovascular,BISOPROLOL VI 5MG,No,72,No,78,6,2,5.0,34,100,0.3,1.4
2026-03-31,Tuesday,Neurology,Anticoagulants,PRADAXA 150MG,No,69,No,40,8,2,3.6,45,95.6,1.4,1.3
2026-03-31,Tuesday,Neurology,Respiratory,OXYGENE MEDICAL S05,No,98,No,26,4,2,4.7,22,96.0,1.7,5.3
2026-03-31,Tuesday,Neurology,Neurology/Psych,DIAZEPAM EG 10MG,No,73,No,69,16,2,6.7,39,96.8,1.1,1.7
2026-03-31,Tuesday,Neurology,Gastro/Digestive,MOVICOL SACHET,No,89,Yes,25,4,2,4.0,50,97.7,1.3,4.1
2026-03-31,Tuesday,Neurology,Perfusions/IV,PARACETAMOL BBR 1G,No,64,No,28,5,2,8.1,52,98.0,4.0,3.1
2026-03-31,Tuesday,Emergency,Antibiotics,CEFAZOLINE VI 1G,No,66,No,23,10,2,0.5,64,97.3,1.3,0
2026-03-31,Tuesday,Emergency,Analgesics,DAFALGAN 1G,No,34,No,55,24,2,0.5,60,95.9,0.8,3.4
2026-03-31,Tuesday,Emergency,Diuretics,HYGROTON 50MG,No,83,No,21,9,2,0.6,63,100,1.2,3.7
2026-03-31,Tuesday,Emergency,Respiratory,DUOVENT 4ML,No,35,No,32,6,2,0.9,73,100,2.1,6.0
2026-03-31,Tuesday,Emergency,Antidiabetics,TOUJEO 300UI,No,60,No,33,13,2,0.5,56,99.4,0.1,0.9
2026-03-31,Tuesday,Emergency,Neurology/Psych,DIAZEPAM EG 10MG,No,24,No,31,17,2,0.5,67,95.8,0.7,5.1
2026-03-31,Tuesday,Emergency,Perfusions/IV,PARACETAMOL BBR 1G,No,37,No,23,7,2,2.0,73,96.6,2.1,0.8
2026-03-31,Tuesday,Geriatrics,Antibiotics,CEFAZOLINE VI 1G,No,57,No,15,2,2,7.3,37,97.4,0.8,0
2026-03-31,Tuesday,Geriatrics,Cardiovascular,BISOPROLOL VI 5MG,No,54,No,64,4,2,10.3,34,95.8,0,3.9
2026-03-31,Tuesday,Geriatrics,Diuretics,KALIUM RETARD 600MG,No,61,No,33,3,2,5.4,25,95.9,1.6,3.4
2026-03-31,Tuesday,Geriatrics,Antidiabetics,JARDIANCE 10MG,No,52,No,30,5,2,5.5,28,98.8,0.4,3.2
2026-03-31,Tuesday,Geriatrics,Neurology/Psych,DIAZEPAM EG 10MG,No,83,No,28,2,2,7.4,29,94.0,1.5,5.0
2026-03-31,Tuesday,Geriatrics,Gastro/Digestive,NEXIAM 20MG,No,59,No,30,2,2,5.7,27,94.3,3.6,0.8
2026-03-31,Tuesday,Geriatrics,Perfusions/IV,NACL 0.9% 500ML,No,22,No,36,2,2,4.9,28,100,0.7,3.9
2026-03-31,Tuesday,Pneumology,Antibiotics,FLUCLOXACILLINE FK 2G,No,36,No,72,8,2,3.6,37,95.7,2.2,4.2
2026-03-31,Tuesday,Pneumology,Analgesics,IBUPROFEN EG 600MG,No,42,No,24,4,2,1.7,34,96.6,3.6,0.9
2026-03-31,Tuesday,Pneumology,Cardiovascular,BISOPROLOL VI 5MG,No,69,No,49,9,2,3.5,33,95.1,2.5,5.4
2026-03-31,Tuesday,Pneumology,Diuretics,HYGROTON 50MG,No,66,No,37,5,2,5.6,50,97.1,3.2,2.2
2026-03-31,Tuesday,Pneumology,Respiratory,DUOVENT 4ML,No,40,No,32,7,2,4.1,36,95.3,1.4,5.8
2026-03-31,Tuesday,Pneumology,Antidiabetics,TOUJEO 300UI,No,61,No,36,6,2,2.7,51,98.9,1.5,3.1
2026-03-31,Tuesday,Pneumology,Neurology/Psych,HALDOL 2MG/ML,No,91,No,17,2,2,2.9,31,97.6,1.4,5.3
2026-03-31,Tuesday,Pneumology,Perfusions/IV,GLUCOSE 5% 250ML,No,64,No,20,3,2,1.2,27,99.8,1.4,0
2026-03-31,Tuesday,Gastro,Antibiotics,CIPROFLOXACINE TV 500,No,64,No,14,4,2,0.9,30,97.7,2.3,4.3
2026-03-31,Tuesday,Gastro,Analgesics,OXYNORM INSTANT 5MG,No,97,No,70,14,2,4.0,23,98.1,1.0,3.9
2026-03-31,Tuesday,Gastro,Cardiovascular,AMLOR 5MG,No,82,No,42,5,2,1.8,37,100,1.5,4.5
2026-03-31,Tuesday,Gastro,Respiratory,OXYGENE MEDICAL S05,No,69,No,7,1,2,3.8,39,96.6,1.4,2.5
2026-03-31,Tuesday,Gastro,Antidiabetics,REPAGLINIDE EG 1MG,No,100,Yes,15,5,2,3.5,25,98.1,1.5,2.3
2026-03-31,Tuesday,Gastro,Neurology/Psych,ZOLPIDEM EG 10MG,No,54,No,9,2,2,1.7,41,99.5,1.9,0.2
2026-03-31,Tuesday,Gastro,Gastro/Digestive,MOVICOL SACHET,No,46,No,25,2,2,5.2,32,96.5,1.8,4.0
2026-03-31,Tuesday,Gastro,Perfusions/IV,NACL 0.9% 100ML,No,76,No,24,7,2,2.7,33,97.9,1.1,3.3
2026-04-01,Wednesday,Cardiology,Analgesics,MORPHINE HCL 10MG,Yes,82,No,32,8,3,3.3,54,96.2,0.0,3.1
2026-04-01,Wednesday,Cardiology,Cardiovascular,CEDOCARD 10MG,Yes,41,Yes,51,7,3,4.0,62,97.9,2.1,4.8
2026-04-01,Wednesday,Cardiology,Anticoagulants,CLEXANE 80MG,Yes,62,No,62,6,3,4.3,52,92.8,2.7,2.2
2026-04-01,Wednesday,Cardiology,Diuretics,FUROSEMIDE EG 40MG,Yes,70,No,83,8,3,3.6,62,95.7,3.3,4.8
2026-04-01,Wednesday,Cardiology,Antidiabetics,METFORMINE VI 850MG,Yes,92,No,26,7,3,4.0,64,98.7,1.7,1.3
2026-04-01,Wednesday,Cardiology,Perfusions/IV,NACL 0.9% 100ML,Yes,61,No,43,8,3,2.2,60,99.6,3.2,4.8
2026-04-01,Wednesday,Surgery,Antibiotics,AMOXICLAV SZ 875/125,Yes,50,No,72,26,3,0.6,59,97.5,3.3,3.8
2026-04-01,Wednesday,Surgery,Analgesics,OXYNORM INSTANT 5MG,Yes,62,No,58,19,3,3.5,68,95.2,1.6,1.4
2026-04-01,Wednesday,Surgery,Anticoagulants,CLEXANE 40MG,Yes,79,No,28,10,3,2.2,70,94.6,1.4,1.4
2026-04-01,Wednesday,Surgery,Respiratory,LYSOMUCIL 10% 300MG,Yes,55,Yes,7,2,3,0.5,67,100,0.7,0.9
2026-04-01,Wednesday,Surgery,Neurology/Psych,XANAX 0.25MG,Yes,83,No,29,10,3,3.2,84,97.1,2.9,0
2026-04-01,Wednesday,Surgery,Gastro/Digestive,PRIMPERAN 10MG,Yes,44,No,30,6,3,2.8,70,97.3,2.5,1.2
2026-04-01,Wednesday,Surgery,Perfusions/IV,PARACETAMOL BBR 1G,Yes,90,No,30,9,3,1.7,45,91.7,0.7,4.4
2026-04-01,Wednesday,Orthopaedics,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,68,No,28,6,3,3.3,41,94.5,2.4,2.1
2026-04-01,Wednesday,Orthopaedics,Analgesics,TRADONAL ODIS 50MG,Yes,76,No,50,7,3,4.0,45,96.7,2.5,2.9
2026-04-01,Wednesday,Orthopaedics,Anticoagulants,ELIQUIS 5MG,Yes,70,No,41,10,3,7.4,45,98.8,2.3,0.2
2026-04-01,Wednesday,Orthopaedics,Neurology/Psych,SEDISTRESS 200MG,Yes,85,No,28,7,3,5.5,44,98.2,1.7,0
2026-04-01,Wednesday,Orthopaedics,Gastro/Digestive,MOVICOL SACHET,Yes,57,No,42,7,3,3.5,55,93.8,0.3,1.7
2026-04-01,Wednesday,Orthopaedics,Perfusions/IV,NACL 0.9% 250ML,Yes,80,No,20,4,3,3.1,52,95.9,3.3,3.1
2026-04-01,Wednesday,Oncology,Analgesics,DAFALGAN 1G,Yes,67,No,57,6,3,3.4,67,95.4,1.4,3.6
2026-04-01,Wednesday,Oncology,Cardiovascular,AMLOR 5MG,Yes,59,No,27,3,3,4.7,62,96.8,2.2,0.3
2026-04-01,Wednesday,Oncology,Anticoagulants,ELIQUIS 5MG,Yes,52,No,29,2,3,1.2,68,92.5,0.2,6.4
2026-04-01,Wednesday,Oncology,Diuretics,FUROSEMIDE EG 40MG,Yes,49,No,30,2,3,5.1,67,97.6,0.5,2.5
2026-04-01,Wednesday,Oncology,Respiratory,ACETYLCYSTEINE EG 600MG,Yes,43,No,23,2,3,1.2,59,100,3.7,1.0
2026-04-01,Wednesday,Oncology,Antidiabetics,TOUJEO 300UI,Yes,84,No,36,3,3,0.5,46,99.1,2.0,0.5
2026-04-01,Wednesday,Oncology,Neurology/Psych,HALDOL 2MG/ML,Yes,54,No,32,5,3,3.4,69,95.3,2.7,1.5
2026-04-01,Wednesday,Oncology,Gastro/Digestive,PRIMPERAN 10MG,Yes,54,No,30,5,3,1.4,50,98.9,2.7,1.4
2026-04-01,Wednesday,Oncology,Perfusions/IV,NACL 0.9% 100ML,Yes,56,Yes,45,5,3,3.6,68,97.8,1.8,0.4
2026-04-01,Wednesday,Psychiatry,Antibiotics,CLAMOXYL 1G,Yes,73,Yes,34,1,7,8.1,48,97.5,1.3,4.2
2026-04-01,Wednesday,Psychiatry,Cardiovascular,ENTRESTO 49MG,Yes,69,No,70,3,7,7.4,36,99.8,2.2,1.4
2026-04-01,Wednesday,Psychiatry,Antidiabetics,FORXIGA 10MG,Yes,57,No,27,2,7,8.3,47,95.6,3.3,5.4
2026-04-01,Wednesday,Psychiatry,Neurology/Psych,SEDISTRESS 200MG,Yes,100,No,32,1,7,8.8,22,97.2,0.1,5.9
2026-04-01,Wednesday,Psychiatry,Gastro/Digestive,ENTEROL 250MG,Yes,54,No,81,6,7,7.7,28,98.3,0.8,7.0
2026-04-01,Wednesday,Psychiatry,Perfusions/IV,GLUCOSE 5% 100ML,Yes,86,No,18,1,7,8.0,25,99.4,1.5,0
2026-04-01,Wednesday,Neurology,Antibiotics,PIPERACILL/TAZOBACT 4G,Yes,71,No,38,3,3,4.0,33,100,2.0,2.3
2026-04-01,Wednesday,Neurology,Cardiovascular,CORDARONE 150MG,Yes,50,No,35,4,3,2.5,52,95.7,1.1,3.5
2026-04-01,Wednesday,Neurology,Anticoagulants,PRADAXA 150MG,Yes,56,No,36,4,3,3.6,50,97.1,1.8,4.5
2026-04-01,Wednesday,Neurology,Respiratory,OXYGENE MEDICAL S05,Yes,40,No,41,5,3,5.2,28,95.2,0.7,3.6
